Workload: 630 seconds, 9917 total requests, peak 44 RPS
No local images at /images; fetching from GitHub...
  fetched n02123045_tabby.JPEG (86704 bytes)
  fetched n01440764_tench.JPEG (100582 bytes)
  fetched n01514859_hen.JPEG (96736 bytes)
  fetched n02085620_Chihuahua.JPEG (146425 bytes)
  fetched n02123159_tiger_cat.JPEG (74104 bytes)
  fetched n02124075_Egyptian_cat.JPEG (58654 bytes)
  fetched n02085936_Maltese_dog.JPEG (23644 bytes)
  fetched n02086079_Pekinese.JPEG (199674 bytes)
  fetched n02086240_Shih-Tzu.JPEG (316851 bytes)
  fetched n02086646_Blenheim_spaniel.JPEG (43163 bytes)
Endpoint: http://dispatcher-service:8000/predict
Results dir: /results
Spawned all the processes. Waiting to finish...
total seconds: 630
Sent 9917 requests; 6451 reported success by barazmoon
Wrote 9910 rows to /results/results.csv
=== RESULTS_CSV_BEGIN hpa70 ===
request_id,t_start,t_end,latency_ms,status,server_latency_s
7a854563-f2a2-4d30-9d26-bd81b5f66a1a,1782296571.773643,1782296581.785406,10011.76,502,
73ef0620-3e30-45fe-8252-ed65e05d9e82,1782296571.809795,1782296581.819002,10009.21,502,
584c05e7-2d7a-47d7-a2ed-57fbaaaa7355,1782296571.834608,1782296581.861921,10027.31,502,
248027ee-e56d-4d49-bf54-adc5759e1c56,1782296571.838791,1782296581.866876,10028.08,502,
424abb4f-2a39-4fe8-a6bf-d090ee481ed4,1782296571.843469,1782296581.870508,10027.04,502,
911d2935-d736-4696-b288-03b37be546be,1782296571.844780,1782296581.875149,10030.37,502,
661a823b-9d97-4a07-9160-ff724a120d7f,1782296571.899187,1782296581.910799,10011.61,502,
687bd162-0193-43f1-a7dc-bafad291cbb5,1782296571.923841,1782296581.934220,10010.38,502,
31033450-a9db-4cbf-8875-1112f6fe548c,1782296571.957733,1782296581.973530,10015.80,502,
474368cf-2f17-4014-b72f-95e26be0dd6e,1782296571.958803,1782296581.973001,10014.20,502,
403d69df-2fe8-41a0-9d91-6b71f96a0f9b,1782296572.052719,1782296582.062875,10010.16,502,
c83a2777-bd2a-4e48-ad10-97ab977c71cc,1782296572.101062,1782296582.107771,10006.71,502,
541c546f-e0df-49fd-9afe-302ec73f3398,1782296572.107700,1782296582.120229,10012.53,502,
b5a37c16-41d5-4550-b683-1a07c5d3ba99,1782296572.113262,1782296582.121783,10008.52,502,
42883d72-0469-4842-b85b-8914cceeacce,1782296572.118601,1782296582.127046,10008.44,502,
b7b678aa-227a-44ac-821b-b57ebaf9d64f,1782296572.128415,1782296582.136045,10007.63,502,
ad4ea8ec-ad60-4f50-8da1-74d177de7302,1782296572.149506,1782296582.164044,10014.54,502,
c4e5734f-fd57-4b73-ada4-1bc170a717f9,1782296572.163839,1782296582.174384,10010.55,502,
1d779b07-0b16-499a-b183-9519a7eda733,1782296572.172758,1782296582.180906,10008.15,502,
bf4b97f1-0d9f-4dae-8d85-96284f6d1647,1782296572.198240,1782296582.207883,10009.64,502,
4d07d4d7-780e-430a-b3ed-04cc268949a9,1782296572.202604,1782296582.213586,10010.98,502,
20f585bc-7d18-44ca-94de-b9bf14d8fd08,1782296572.212268,1782296572.215111,2.84,503,
47caee56-5cbd-439b-9484-cb56192c0567,1782296572.223687,1782296582.231385,10007.70,502,
80dd1a93-4a42-40ea-8b1c-8c9d49c82364,1782296572.240917,1782296582.248996,10008.08,502,
73472279-7084-428a-8ff6-04303b5c3a6f,1782296572.282599,1782296582.295112,10012.51,502,
becd6d14-c137-4d0b-99c0-e16a0e646cac,1782296572.288048,1782296582.296059,10008.01,502,
2103a3f4-ab0e-4777-aa8b-052122fea70d,1782296572.309299,1782296582.319208,10009.91,502,
13438689-51fb-49bf-8e6a-30c5743760f1,1782296572.331786,1782296582.340896,10009.11,502,
732f409f-dfc9-4939-9001-8052f9fe1bc3,1782296572.333249,1782296572.337141,3.89,503,
de2f1400-264d-428c-a392-5a9277d0b1ac,1782296572.358687,1782296582.366686,10008.00,502,
baf636bf-3db6-44c4-a26a-1f84c5142efd,1782296572.363753,1782296572.367477,3.72,503,
11d4638e-1ca1-4f08-b080-398e8063eed3,1782296572.365148,1782296572.368793,3.65,503,
54b22003-b46e-460c-b391-4e689d09f3a1,1782296572.446242,1782296572.448033,1.79,503,
af29c46d-d43e-44fe-aa3f-e349cc666c95,1782296572.537630,1782296582.546927,10009.30,502,
e1a39b92-f7e4-4abe-a9e5-23e668b698f8,1782296572.582237,1782296582.594613,10012.38,502,
a439bfbb-e904-4468-82ee-66fd21df3e0f,1782296572.591493,1782296582.642812,10051.32,502,
27ec8ea1-fd0e-4f69-a0a4-860148a543e3,1782296572.698579,1782296582.716430,10017.85,502,
cf72faec-3b2f-429e-a371-1860050d1546,1782296572.781659,1782296572.789414,7.75,502,
a50a98be-e742-4cfe-bf91-e7c1ce154c01,1782296572.817022,1782296572.821228,4.21,502,
0145951d-5471-4902-a69c-b2bd695b1f8e,1782296572.842886,1782296572.847738,4.85,502,
00edce67-9b31-4d45-b3b5-e9855af69293,1782296572.847038,1782296572.853347,6.31,502,
d95605b5-59e5-4f07-bbf7-01b9e121385c,1782296572.851930,1782296572.858316,6.39,502,
511d95d6-f914-4ab4-84ea-530a71ed1e67,1782296572.853567,1782296572.859683,6.12,502,
4778238d-e659-408f-aab3-2ed9ccabf96b,1782296572.909108,1782296582.934664,10025.56,502,
7be48591-3e52-44fd-9b9b-95510605fd16,1782296572.935179,1782296582.941319,10006.14,502,
bf96bfd5-69ab-4cb4-ac74-e1c9386a51f4,1782296572.969890,1782296582.976727,10006.84,502,
ffe8efe8-9906-43ac-bb9d-01272ecf1382,1782296572.971030,1782296582.979583,10008.55,502,
611ab18e-b29e-4d8b-8f75-289046aecaa7,1782296573.067502,1782296583.071075,10003.57,502,
e1ce25ca-b1fa-4ad7-8ef5-80da2feedc45,1782296573.116791,1782296583.121284,10004.49,502,
d5512063-cff6-428f-bde6-1bc906524661,1782296573.123814,1782296583.127527,10003.71,502,
d7476ef3-307f-491c-bc6c-1c7e0229623f,1782296573.129466,1782296583.134212,10004.75,502,
76f93aa8-c6ab-485b-989f-d4bc2d8c0b8f,1782296573.134887,1782296583.139461,10004.57,502,
c9b9767a-1272-4eaa-9601-35f363a0c5b1,1782296573.144278,1782296583.147613,10003.33,502,
dc3cc2c3-8243-4588-b35c-86b677590f8c,1782296573.165140,1782296583.169405,10004.27,502,
d276ea36-93fb-443b-adfd-29cf6b254d8e,1782296573.181664,1782296583.185846,10004.18,502,
2051f4e0-ca48-4ffc-b1af-7e1c4668d818,1782296573.190582,1782296583.196626,10006.04,502,
c970943c-793a-4db1-907f-ac13cc8c31f3,1782296573.217097,1782296583.221585,10004.49,502,
9319af9d-500c-494e-ac22-b00f263faf05,1782296573.221132,1782296583.226790,10005.66,502,
992a6f71-7075-439c-aa91-17352186b2d4,1782296573.231154,1782296583.236010,10004.86,502,
6cc211bc-3217-4b45-bc83-a682252cb06b,1782296573.243939,1782296583.249803,10005.86,502,
42913f37-d7ce-478b-b89a-b9d2a3a89ef9,1782296573.260212,1782296583.264971,10004.76,502,
9d2a5f4a-b1ca-4261-8d64-63e7f819feca,1782296573.303211,1782296583.307924,10004.71,502,
95e7ae29-a4e5-4578-b747-fa12bcadb1f0,1782296573.309186,1782296583.313914,10004.73,502,
d0eacc0f-d7c2-47ec-97d5-4b17604277b2,1782296573.330342,1782296583.336731,10006.39,502,
54b0ae64-69c7-4152-b39a-d7d2267bd14b,1782296573.354272,1782296583.362760,10008.49,502,
36a3886c-fffb-485c-9a7c-07a7251f22fe,1782296573.355682,1782296583.401795,10046.11,502,
07a8dab3-f3eb-41ef-a368-db7c5374f35a,1782296573.381422,1782296583.412796,10031.37,502,
2687fb62-1e81-4a00-9e8e-81606f257f50,1782296573.387131,1782296583.416043,10028.91,502,
50fcea81-ef2e-4b5e-90d8-19aeaa5fae10,1782296573.392712,1782296583.418361,10025.65,502,
f09961bd-3c55-4f4b-9fbe-0c63d3f20842,1782296573.471317,1782296583.478866,10007.55,502,
1f902831-97a1-47e0-a17f-49dfd3cd034f,1782296573.564923,1782296583.578622,10013.70,502,
2f371c13-b4db-448d-bfd8-939c6c960ea7,1782296573.611234,1782296583.627260,10016.03,502,
a7fbbaab-f842-4815-9153-296eea94ab73,1782296573.714589,1782296576.790375,3075.79,502,
42b85996-0d58-481a-985f-20609fbe211d,1782296573.799289,1782296573.807181,7.89,502,
b379eeec-5220-49c0-a3aa-c5f99725ba39,1782296573.837226,1782296583.842310,10005.08,502,
9968617f-4560-4813-811b-c1f0603d1da9,1782296573.863386,1782296583.867416,10004.03,502,
eb5b3f2d-02fb-427f-8c88-3d21fdcc1f48,1782296573.868307,1782296583.872798,10004.49,502,
10de0882-1b57-4a60-89c7-b801c9422c17,1782296573.872453,1782296583.878040,10005.59,502,
6b61bcaf-6be8-43a3-840c-1a8e9a0d034b,1782296573.874325,1782296583.879893,10005.57,502,
b3a5a6cc-4277-482a-987e-8b1abd055aea,1782296573.931978,1782296583.937999,10006.02,502,
884145c8-41a5-4b15-80f4-844032d9a1e9,1782296573.958058,1782296583.963329,10005.27,502,
0545ab31-f553-4e04-8b3f-3c9ea878a36c,1782296573.992893,1782296583.998465,10005.57,502,
c149f3de-13ff-4366-b673-c41040318eca,1782296573.993605,1782296584.000925,10007.32,502,
c3b14028-f70b-426a-8102-8b5730247170,1782296574.093866,1782296584.097878,10004.01,502,
e3a2a295-cd1f-49d1-8cfa-b166220318bf,1782296574.145113,1782296584.152628,10007.52,502,
2ef1e078-5ffe-4fec-b512-37cb3e320a35,1782296574.151767,1782296584.159185,10007.42,502,
3a1efb64-7e91-41e1-93b9-94094f734797,1782296574.157938,1782296584.163459,10005.52,502,
3c255a99-4506-4e45-8e2b-0a5cc1fcf9c2,1782296574.163839,1782296584.169938,10006.10,502,
3c9ffcad-be10-4386-ab19-51e3aa9c8294,1782296574.175164,1782296584.180429,10005.26,502,
d0e7af12-68ce-4812-bbc7-1acf9d24ca51,1782296574.195769,1782296584.200887,10005.12,502,
347d9372-84ba-4ec3-ac31-ffa5dcf50e9a,1782296574.211607,1782296584.219133,10007.53,502,
a48363c2-471c-4da1-b6a4-e5aa57aa06fa,1782296574.221490,1782296584.227092,10005.60,502,
2af03f99-4aaa-4cd2-928f-5beaf1d7fd8a,1782296574.248254,1782296584.254072,10005.82,502,
21e7663b-1299-425d-9967-00abd7d9af1c,1782296574.252416,1782296584.258545,10006.13,502,
48a4a34c-c6f6-4ccd-bb74-b848792b1c4d,1782296574.262005,1782296574.264439,2.43,503,
235ff451-ed64-49e5-9a8d-1ed93520cb46,1782296574.275970,1782296574.277889,1.92,503,
b07160d5-b265-426a-992c-3fb57bb6218d,1782296574.292406,1782296574.295264,2.86,503,
480e003e-7e27-4c48-aafb-e13d98b773b3,1782296574.336921,1782296584.340874,10003.95,502,
9d1aea9b-2cc6-4499-a1ba-73947c4f5eb1,1782296574.342801,1782296574.344376,1.57,503,
d157eb96-6173-49a7-8ce0-a484abdac8cc,1782296574.364214,1782296574.366160,1.95,503,
793d716e-f037-4479-92a2-7c0c0e618918,1782296574.389593,1782296584.395410,10005.82,502,
0fb6c93e-0518-4a85-ad97-802c8d1ecb32,1782296574.390705,1782296584.396276,10005.57,502,
f86220da-2586-4c94-ac48-df0c50c567fc,1782296574.418026,1782296584.421754,10003.73,502,
359b8d74-f993-4504-9751-5efd3983a650,1782296574.422491,1782296584.427307,10004.82,502,
c371bd91-ff6d-4db5-a815-f3b3ef15dea0,1782296574.425317,1782296574.427829,2.51,503,
27becc81-ef23-4c37-866f-3fd1b660c205,1782296574.509428,1782296584.513401,10003.97,502,
af9f3a49-d828-4c90-aa7b-a77b8bea2665,1782296574.606517,1782296584.610935,10004.42,502,
85144ac9-7596-4a7d-8ba8-5a4653da3e56,1782296574.708839,1782296584.722001,10013.16,502,
54ea7bc7-8160-450f-9948-6e0f6e8c082d,1782296574.793414,1782296574.800447,7.03,502,
761a79f1-8449-40a6-8db5-99f2a46a0828,1782296574.831235,1782296584.835045,10003.81,502,
f111de05-0f4f-4f88-9282-0a89e4fa52a0,1782296574.857293,1782296584.863374,10006.08,502,
fb397863-dd43-4d74-a559-c806dad90c5c,1782296574.862275,1782296584.867949,10005.67,502,
be473ad0-d0c8-4d5c-8212-110eaf6e6d3f,1782296574.866884,1782296584.873615,10006.73,502,
cc3261b8-3a46-4f30-a6d6-031283e138be,1782296574.868764,1782296584.878142,10009.38,502,
3faa377d-f562-414e-85cb-015f10b85cba,1782296574.926323,1782296584.931209,10004.89,502,
f38d3dc0-c27e-4212-982c-15b9fab54894,1782296574.951963,1782296584.956982,10005.02,502,
71bc555b-c7ef-4071-9ac3-76975b5c87d0,1782296574.987592,1782296584.992418,10004.83,502,
6ab73103-bdc7-4ace-9f99-fc4d37827658,1782296574.988441,1782296584.995954,10007.51,502,
87480042-4c51-47f7-a8cd-07e8940ec5a0,1782296575.087786,1782296585.094721,10006.93,502,
59cea962-db0d-483b-9596-5917a288ff77,1782296575.139301,1782296585.144157,10004.86,502,
19584f6b-1123-4483-a65e-b27f1e6ba147,1782296575.146359,1782296585.151146,10004.79,502,
b3c7f1bd-4ccd-4337-b635-8157d650c551,1782296575.152084,1782296585.157398,10005.31,502,
fe1b2cb1-9844-40b9-a7bf-e3eef8797e50,1782296575.157035,1782296585.162369,10005.33,502,
251324ca-7f1d-48a5-b152-6c480f07ebda,1782296575.168334,1782296585.171748,10003.41,502,
d9a656ae-75bc-42c3-b3af-e3fbddf5cad6,1782296575.188893,1782296585.193747,10004.85,502,
da83072a-ab48-4544-9445-fd4189dc9afd,1782296575.205254,1782296585.209606,10004.35,502,
1e7b90fb-d2dc-4de0-8bab-52ed4494854c,1782296575.215103,1782296585.219154,10004.05,502,
7413bcf5-99cf-4c4f-bda8-a649e632dd30,1782296575.243570,1782296585.247477,10003.91,502,
bdd2c87a-d0d2-4c63-8c05-893c0c401a87,1782296575.246056,1782296585.251461,10005.40,502,
c0ac9004-3903-407d-9798-2825661f4c05,1782296575.257515,1782296585.261687,10004.17,502,
08ae686e-f50c-44e5-aa55-d36cc52ff920,1782296575.270070,1782296585.274948,10004.88,502,
8efe2594-4c11-42ee-8848-d5447a81637f,1782296575.287116,1782296585.291119,10004.00,502,
6f0b5b43-aabc-40c2-a3b2-57d1feb22d34,1782296575.330743,1782296585.335886,10005.14,502,
06d7248f-59cc-4ba3-b97a-b26a8a37c041,1782296575.336743,1782296585.343360,10006.62,502,
b856ae19-3a6e-45a2-aa98-18d2e27d225b,1782296575.358038,1782296585.364950,10006.91,502,
66070ba9-d4bd-4d38-8e38-927ce2a6052a,1782296575.383126,1782296585.391468,10008.34,502,
12566561-5ee1-4f1b-8cfe-3a8ff56753e2,1782296575.384653,1782296575.390713,6.06,503,
9597b147-3045-4c8e-bc1c-3d253f813980,1782296575.411216,1782296585.417935,10006.72,502,
a89adb91-5def-4f3c-84e7-0272cbdd9e96,1782296575.416790,1782296575.419593,2.80,503,
3b95659f-79c3-4c68-9fba-214d225c17ae,1782296575.418530,1782296575.420263,1.73,503,
c0f22793-86b5-4773-b41a-d5ab6058860f,1782296575.503727,1782296585.507579,10003.85,502,
111633ee-3503-4321-94bc-d50e4505832d,1782296575.600598,1782296585.604039,10003.44,502,
f6d615c9-91b6-4dd7-9aad-6e8a4684f497,1782296575.712615,1782296578.805682,3093.07,502,
cc7d7442-ce34-41de-b997-9fd5113629f8,1782296575.797806,1782296575.809684,11.88,502,
2e24f51c-c68c-4793-a493-c095ee96deb3,1782296575.835528,1782296585.839767,10004.24,502,
e91b5d44-7e72-4d84-95c1-3cf11f3ed44b,1782296575.861159,1782296585.865630,10004.47,502,
6b36c96a-8da7-41e3-9f97-1e10138caea1,1782296575.866510,1782296585.871784,10005.27,502,
ceee3df8-9649-49b7-b565-3df851f18c9e,1782296575.871033,1782296585.874552,10003.52,502,
05e141e3-d3a7-49ab-8661-76478e865a07,1782296575.872247,1782296585.877455,10005.21,502,
03c8440b-231c-450d-9359-5861a9e0952e,1782296575.930421,1782296585.935731,10005.31,502,
c3d2d846-ebc5-4ba4-9e52-d2b6710cfbda,1782296575.955936,1782296585.960289,10004.35,502,
d5ba57af-304f-4824-a6ee-41b87b605dc9,1782296575.990970,1782296585.996416,10005.45,502,
483ab70e-c57f-432b-96a2-9a3596143f63,1782296575.991770,1782296585.998077,10006.31,502,
184ce91e-bb5d-4cfa-8eea-1ef958ed053c,1782296576.092013,1782296586.095332,10003.32,502,
1ed4db49-9492-46ee-af40-9a61c99e584a,1782296576.143620,1782296586.146936,10003.32,502,
ecdb1d61-66ac-4429-85b6-56c85facc2a2,1782296576.150120,1782296586.155641,10005.52,502,
c9258a2e-f95c-4dcf-bd8a-b553e385a41b,1782296576.156134,1782296586.160352,10004.22,502,
2a8c1569-b4b7-4e10-9d7f-e446038729fa,1782296576.161898,1782296586.183458,10021.56,502,
5aab9a40-9bc1-4c63-9708-d5661896defd,1782296576.173377,1782296586.183721,10010.34,502,
ce62b884-3b9d-4275-afef-46c6c72ab0eb,1782296576.194766,1782296586.200217,10005.45,502,
9a1c67f9-2ffb-4787-aeca-fcc319a4a7db,1782296576.209131,1782296586.213951,10004.82,502,
89a18a3e-8c40-41f2-8615-fe31c48a1c50,1782296576.219615,1782296586.225238,10005.62,502,
dd9091a4-f7c9-4091-9ab8-da790e265d6b,1782296576.246737,1782296586.251397,10004.66,502,
3afb4d23-54a4-4e06-9dd2-519419321869,1782296576.250350,1782296586.255606,10005.26,502,
251cbe7f-0628-4073-9d45-a6978d1c0989,1782296576.260655,1782296586.266156,10005.50,502,
3cd92498-4322-458c-808b-613127aa05ec,1782296576.273520,1782296586.286557,10013.04,502,
8c6705d8-5fc5-4413-9bcf-83dac79f5bc9,1782296576.290905,1782296586.295634,10004.73,502,
3deb81f2-5137-49e2-8f2a-27063eb46dd6,1782296576.334649,1782296586.339567,10004.92,502,
aae09de8-e4a2-4fc1-8f87-b11b3650daa3,1782296576.340950,1782296586.344810,10003.86,502,
e3583ffc-b33d-41ae-af74-2b6cc5103e5e,1782296576.361244,1782296586.365819,10004.58,502,
170b67cf-c16b-4bfe-a62c-3fe34f09a38f,1782296576.387919,1782296586.393997,10006.08,502,
ee0a5e26-df35-4d6b-a7ab-792476ab186b,1782296576.389291,1782296586.394693,10005.40,502,
2f1c026b-8790-4cca-828b-20ae05938790,1782296576.415734,1782296586.419230,10003.50,502,
831c1658-4247-436b-b1e1-edcc25d3775c,1782296576.421140,1782296586.424211,10003.07,502,
1059337f-8140-4d9f-a718-c14917ffe845,1782296576.422412,1782296586.424842,10002.43,502,
a3e670ae-004d-4562-928b-ae4ac9b11eae,1782296576.507494,1782296586.512107,10004.61,502,
5f789054-cf34-4901-a3f5-7d17d8f648ff,1782296576.603833,1782296586.608158,10004.32,502,
6769a1ca-53bb-4a84-83c8-d8c67e1375cc,1782296576.716316,1782296579.799119,3082.80,502,
065e3a30-42f9-40f6-bbcd-15acc96a376a,1782296576.809580,1782296586.813963,10004.38,502,
38cd68c7-6f18-40de-8c88-3a63dee47ce6,1782296576.851818,1782296586.858086,10006.27,502,
be4498e5-549f-484c-b643-b8915158385a,1782296576.880065,1782296586.885063,10005.00,502,
f218198d-262a-490b-9340-11753168f3ad,1782296576.885140,1782296586.890994,10005.85,502,
acd07320-b44e-407c-93ec-dd8eeefa8ab3,1782296576.890558,1782296586.896029,10005.47,502,
fb610c88-8438-481b-8b31-b98ae4dcd0f8,1782296576.891614,1782296586.900310,10008.70,502,
8032ac9e-9f85-46f6-88dc-9c0f5d047860,1782296576.955358,1782296586.960859,10005.50,502,
21592116-9da7-4f1c-a88b-41115c586c07,1782296576.985052,1782296586.989551,10004.50,502,
7895b212-797f-41e6-8a9f-2858c91b5833,1782296577.021770,1782296587.027249,10005.48,502,
4c19c97e-153d-4714-b9da-2849d2ee2028,1782296577.022627,1782296587.028180,10005.55,502,
ffce1338-9137-4c8d-9f64-b7495aec8328,1782296577.132330,1782296587.137560,10005.23,502,
8e615afb-f1ea-4059-b03f-d63ef3eac4dc,1782296577.190718,1782296587.195741,10005.02,502,
916a08ea-ce42-4eac-81d0-84ce3904a2a3,1782296577.195752,1782296587.200986,10005.23,502,
9e2587b1-7b38-40ea-bcf6-1064fa360b74,1782296577.201505,1782296587.206521,10005.02,502,
bdc2d1af-d762-470d-99b1-80356f9fd2cf,1782296577.208393,1782296587.213798,10005.41,502,
6578119c-5b08-4db5-8932-26760165f27c,1782296577.220437,1782296587.224751,10004.31,502,
1cde3f2f-e1c7-4c26-bb6d-978a30e8979a,1782296577.243006,1782296587.248125,10005.12,502,
7d306ca7-3e78-4046-a706-1ace1118b6d4,1782296577.260629,1782296587.264442,10003.81,502,
7b448545-ea21-456c-9856-78aa6b34262a,1782296577.272379,1782296587.276948,10004.57,502,
38e52d8f-7ffd-4128-8bd5-06dda2341270,1782296577.301271,1782296587.307788,10006.52,502,
adf92530-2339-49a4-9770-6d5a5741dd8a,1782296577.305600,1782296587.312773,10007.17,502,
fc1545f6-52c1-4a45-b280-3e60e933e8dc,1782296577.315763,1782296587.320074,10004.31,502,
7619759a-7d55-4080-8b0f-d1408457a5b3,1782296577.331273,1782296587.335245,10003.97,502,
162ce815-0e87-42dc-a780-ca7994d5ee3e,1782296577.349056,1782296587.353965,10004.91,502,
072bbbaa-d936-42bf-b239-2f242a3a060e,1782296577.397942,1782296587.402795,10004.85,502,
85963585-b2b0-4835-a110-0de46ca660f9,1782296577.404734,1782296587.408633,10003.90,502,
7422033d-8b7a-4d26-9231-ede903ef6c35,1782296577.426642,1782296587.431646,10005.00,502,
693a746e-c4fa-4d50-9218-eddc47dcdde0,1782296577.455262,1782296587.460836,10005.57,502,
e59acde6-fdbc-4ec3-b826-e62459a0c5ad,1782296577.456105,1782296587.461660,10005.56,502,
311a43ff-792f-4de0-ac6c-154cef39b160,1782296577.486480,1782296587.490635,10004.16,502,
d9e3e080-f13d-4ac4-9be5-611df7ba756f,1782296577.492078,1782296587.498081,10006.00,502,
3d59cc01-6ca2-4430-b5e4-3ed9ba4f0d2b,1782296577.718542,1782296580.789982,3071.44,502,
363bd4af-4dee-441d-8d28-d506b29abe37,1782296577.796057,1782296577.803646,7.59,502,
69007b8a-b499-480a-8cf9-759721243b2d,1782296577.831313,1782296587.836303,10004.99,502,
593faede-9e30-43c8-b072-bfd2d8d05c82,1782296577.854666,1782296587.859488,10004.82,502,
1928c62f-c5e0-4af2-ae0f-027bedb22acd,1782296577.859025,1782296587.865282,10006.26,502,
44a2f14f-9421-411b-a70b-ec016455ded8,1782296577.863436,1782296587.870560,10007.12,502,
ac6f33da-8626-4b30-b5b7-407f9dd704a8,1782296577.864858,1782296587.872943,10008.09,502,
6e63fb41-7958-4b29-878d-3e29bab2507d,1782296577.918477,1782296587.922319,10003.84,502,
821eedc5-6cc1-4994-afcd-abc40929d102,1782296577.942545,1782296587.949058,10006.51,502,
f117414a-ba8b-460f-8ef3-7e85f973fef6,1782296577.974924,1782296587.980246,10005.32,502,
9f638ea8-d678-4b46-90f4-4c39bfcdca3b,1782296577.975695,1782296587.981384,10005.69,502,
dcd9eec4-cf67-4692-9467-c548cd924b66,1782296578.067724,1782296588.072328,10004.60,502,
64cd673d-7605-4fd2-b80b-7623d4106fe0,1782296578.114351,1782296588.118753,10004.40,502,
f5f45ef5-7141-49f0-8a53-7ab55c596546,1782296578.121092,1782296588.127142,10006.05,502,
9d22dda5-6737-4f2d-aa07-ce43137ad770,1782296578.125607,1782296578.127997,2.39,503,
f81d1d3a-af6f-4436-ba0f-ae539968bf23,1782296578.131564,1782296578.133942,2.38,503,
5002f45c-5c3e-4a3a-a7d4-8b91cf7a0df6,1782296578.140682,1782296578.142689,2.01,503,
85a801db-8b18-4f23-a503-1f375fefc7f7,1782296578.160213,1782296578.161821,1.61,503,
d881326a-76c2-4730-824d-196ca7dbb6b5,1782296578.176328,1782296578.178194,1.87,503,
b0f1997c-18e7-4edb-9f84-5969f81842a2,1782296578.184861,1782296588.189495,10004.63,502,
d20798bf-0991-462e-b864-34dbd86b3d33,1782296578.208985,1782296578.212616,3.63,503,
0452481c-bc4e-45b8-9169-ba5db250fdd5,1782296578.212837,1782296578.214113,1.28,503,
49f2ebee-9a8f-4fe2-91fe-cb3c4720703d,1782296578.222687,1782296578.224314,1.63,503,
a7931be2-d541-4808-b735-392476fbf6cc,1782296578.234867,1782296578.236664,1.80,503,
096b911b-ac39-4a1e-9324-80060ad54c6b,1782296578.251214,1782296578.252737,1.52,503,
5265c7c0-a826-40e5-8e6b-1cfd9db44a4f,1782296578.291075,1782296588.295643,10004.57,502,
d7521ab7-7ed3-4540-a26b-21c4479f1be7,1782296578.296893,1782296578.304247,7.35,503,
42ffb45c-1973-4a28-8858-e545d5f218f9,1782296578.315758,1782296578.317204,1.45,503,
fb46c52c-5174-4b03-8d82-9532eaabbe43,1782296578.339850,1782296578.341182,1.33,503,
9ff98761-7af0-4503-a05b-6aaea5600b73,1782296578.340668,1782296578.341953,1.29,503,
553d1e55-7b45-4fac-9471-e47bdc204bcf,1782296578.365283,1782296578.366290,1.01,503,
485886c3-5da8-49d7-bf6a-63002c4b5f9f,1782296578.369759,1782296578.371021,1.26,503,
90074e86-fb89-4c00-852a-891390d95d28,1782296578.372385,1782296578.373999,1.61,503,
a3f3aafa-26dd-463e-bc9f-b4c441e97375,1782296578.450400,1782296588.454602,10004.20,502,
b12376d8-cc2f-4947-a649-879096c9c125,1782296578.539395,1782296588.544659,10005.26,502,
db9e75ec-6d5e-4691-8274-84550c2c1f12,1782296578.582533,1782296588.588365,10005.83,502,
b9d1e229-441d-4772-b2a2-71ce213e4e8c,1782296578.591760,1782296578.593918,2.16,503,
6004b45e-b2ff-4c13-951f-15f73655568c,1782296578.594102,1782296578.595006,0.90,503,
abbed3f1-cb22-42d2-86d0-d05d14b4feb2,1782296578.721672,1782296588.734340,10012.67,502,
f73e4667-dbc4-4321-8d1e-ecb25119ddc4,1782296578.802046,1782296588.805810,10003.76,502,
84f1860c-d929-441b-82b6-ff18005b01fd,1782296578.835724,1782296588.840627,10004.90,502,
e1c51b27-1a5b-4f84-84ef-1b372999ac09,1782296578.859994,1782296588.865274,10005.28,502,
c32fa095-6658-4baf-b1c3-3a3bd14ed90f,1782296578.864456,1782296588.869653,10005.20,502,
da12a038-350a-49d4-ac72-44555b6fa57d,1782296578.868801,1782296588.962834,10094.03,502,
e8942481-fd5c-4cb9-a53a-d9d7c9ed3911,1782296578.870188,1782296578.960813,90.63,503,
110e3af6-e7b6-497f-825c-9617243e7b2f,1782296578.923580,1782296588.964977,10041.40,502,
8ed7e592-8b40-423a-988f-3aa5f3931d0b,1782296578.947507,1782296578.965389,17.88,503,
3677920d-e3a0-44e3-99a1-e8eb98d53ac7,1782296578.980172,1782296578.984107,3.94,503,
c4cda305-3b65-498d-b230-60c127cc113a,1782296578.982295,1782296578.984601,2.31,503,
34fcd999-3b66-4b94-b47b-9c0fa9b88607,1782296579.073116,1782296579.075001,1.89,503,
48c155a4-b00c-4617-859f-4a88c7a3ba1c,1782296579.119697,1782296589.124479,10004.78,502,
700e4f5c-a728-4125-982e-bfc496cbaec2,1782296579.126172,1782296589.131755,10005.58,502,
192ee854-2be2-4125-aaaf-ab959d6e0c09,1782296579.130834,1782296579.139004,8.17,503,
05511ffb-2026-47e4-9cb3-5ec912db32f3,1782296579.136816,1782296579.139498,2.68,503,
7e2d7503-f62d-4ebe-9ce8-a54622c5583f,1782296579.146098,1782296579.148485,2.39,503,
7b4e9561-a69d-447d-a843-51f24bd8d664,1782296579.166288,1782296579.168591,2.30,503,
73301128-2b00-47bd-948f-961f56ac8bf1,1782296579.180415,1782296579.182545,2.13,503,
