request_id,t_start,t_end,latency_ms,status,server_latency_s
bc24619c-fdfa-4f26-845c-d87dbd42e202,1782295507.646609,1782295507.703505,56.90,200,0.05101004399966769
46d2f09c-76ef-422a-9950-aa2e3cb4906a,1782295507.867004,1782295507.936840,69.84,200,0.06168398299996625
7d297d90-6253-4d4d-8084-ecf97919a0f0,1782295508.019343,1782295508.078666,59.32,200,0.05282899299982091
10e52118-cc74-4b5f-b37c-346caa71baca,1782295508.047344,1782295508.145036,97.69,200,0.06585042200003954
4d781c1e-57e6-4ea8-a956-55cfef1aeda2,1782295508.075697,1782295508.204989,129.29,200,0.058873744000266015
6c05b53d-097f-4911-9dff-0cc631ab1997,1782295508.103686,1782295508.270718,167.03,200,0.06400685899916425
67237b11-1699-4da4-b3a5-eca6b4fd1f00,1782295508.532522,1782295508.591666,59.14,200,0.05385419699996419
2b6af9b9-07bd-4644-bfb8-439cdf863bcb,1782295508.721192,1782295508.782069,60.88,200,0.0552416490008909
42d9b066-8c35-4c2a-873a-7b43f0b6615d,1782295508.851579,1782295508.914801,63.22,200,0.058020254999973986
2cc044ee-3bb8-436a-a5df-0d71e5b66ca0,1782295508.875453,1782295509.033855,158.40,200,0.06412819900015165
9d435599-60e4-45ed-9bf3-335dc4d7801a,1782295508.899791,1782295509.034324,134.53,200,0.05214027800047916
5df31bdb-8790-4d0e-865b-7853c5be0692,1782295508.907744,1782295509.097770,190.03,200,0.06317335600033402
8b0015ec-8213-4cea-8520-1df80249d5a1,1782295509.100155,1782295509.168799,68.64,200,0.057895924000149535
6e08b95f-1f50-4637-bb34-b3a4c772dfec,1782295509.475739,1782295509.532876,57.14,200,0.051500384000064514
28440858-8f27-49e5-bab1-69be69e675c9,1782295509.639382,1782295509.701654,62.27,200,0.05666233800002374
87dc9098-a1c8-45f7-bc85-7f92c74ba2e1,1782295509.755055,1782295509.826347,71.29,200,0.06268406399976811
8183a527-acb5-45da-822c-9e1ce851e2a6,1782295509.776497,1782295509.891612,115.12,200,0.06447127799947339
546cc819-a96a-46ac-bb3c-a25a59c63716,1782295509.797365,1782295509.950918,153.55,200,0.05796714299958694
eccee23e-6e6b-4243-b60d-fd10edd7ae6e,1782295509.804186,1782295510.011565,207.38,200,0.05972230800034595
ac2070ec-f52b-48e9-b068-725819e6db9f,1782295510.055020,1782295510.115221,60.20,200,0.053014669000731374
ced05988-ac51-42e5-8fca-aa88977037f6,1782295510.111305,1782295510.178704,67.40,200,0.052589603999877
70bdaaf5-22e0-43bb-912d-f6fe56908908,1782295510.540691,1782295510.633465,92.77,200,0.08475273700059915
7d4874a2-4ece-4ace-8555-765817478e9e,1782295510.727936,1782295510.787381,59.45,200,0.053978076999555924
5606a94f-911c-4039-b28a-d90a78e9366b,1782295510.859822,1782295510.918940,59.12,200,0.05355902400060586
9b08d90e-df76-42cc-b9bd-4ef2d4ad5b33,1782295510.882705,1782295510.946599,63.89,200,0.057067182000537287
b0b855c5-f5a4-44ad-bcc8-892d8309c290,1782295510.907221,1782295510.993120,85.90,200,0.07309293399976013
ad00e1a7-ece2-4cbb-94fc-e96cf8816835,1782295510.916016,1782295511.020108,104.09,200,0.07215000199994392
d8108547-ccc8-46b3-887b-b3390ce407e1,1782295511.114946,1782295511.179942,65.00,200,0.0527095460001874
11d1b3e4-680c-4152-a10d-a5ea8d9f2924,1782295511.543799,1782295511.604928,61.13,200,0.05425216299954627
82eec7f8-6dd7-4dbf-b087-616b4b88eba2,1782295511.732413,1782295511.790350,57.94,200,0.05247027600034926
517d17e6-1b61-43aa-ad1c-d12a4ab9e5b7,1782295511.863853,1782295511.935164,71.31,200,0.06457200800014107
d1c7133c-a46c-4e78-bd7b-8714062e11cd,1782295511.886859,1782295511.987822,100.96,200,0.09079354599998624
e89d58b7-7780-4613-9d86-edde1c89f074,1782295511.911417,1782295512.114767,203.35,200,0.09347681700000976
60a48da0-c7c9-4558-af3f-d87b1a55c69c,1782295511.920055,1782295512.114494,194.44,200,0.07947687100022449
3f8e740e-ff7c-403d-846b-cdac4536db17,1782295512.121009,1782295512.185565,64.56,200,0.054050359999564535
88175503-7ffb-4fc6-9ea9-42e964284035,1782295512.550484,1782295512.618489,68.00,200,0.0615498059996753
c38f79d5-a525-436d-848a-bff93e8839d8,1782295512.739069,1782295512.802107,63.04,200,0.05798745799984317
2c633951-d9cb-4f6a-9df3-01d6e7e3a4ff,1782295512.868675,1782295512.932984,64.31,200,0.0568805840002824
f2864de2-5200-40bb-827a-cb0875bce117,1782295512.892695,1782295513.016095,123.40,200,0.08140480900055991
b5b68b61-1051-4ecf-adee-2145e60e3c8c,1782295512.915787,1782295598.593181,85677.39,200,0.06010586499996862
cfcc527b-fdbd-460c-af80-f3254f8641bf,1782295512.917249,1782295512.990216,72.97,200,0.06342946899985691
1eaffd52-ad93-4578-a249-5efd38d2223c,1782295512.924420,1782295598.593450,85669.03,200,0.06473566899967409
1762d9b4-a41f-4055-b1e3-c25ef7a5eced,1782295512.926059,1782295513.106242,180.18,200,0.08697823900001822
c04088be-e492-4448-a76b-f4e8e9305196,1782295513.118650,1782295513.194842,76.19,200,0.06446337400029734
064550d7-e86f-4d77-9362-16fe8624b281,1782295513.493653,1782295513.574703,81.05,200,0.07111014000020077
effc2f94-54a8-4e6b-8934-69a3892ed4e7,1782295513.658279,1782295513.731274,72.99,200,0.06774666999990586
c8c1961e-15ac-4b08-adfa-31a9cc5ff661,1782295513.771645,1782295513.835941,64.30,200,0.058815233999666816
eb108f67-9b86-4ce4-94fd-c0c1a794612f,1782295513.793472,1782295513.862009,68.54,200,0.0626793319997887
328843f1-124b-43fd-93a7-4083bd677343,1782295513.814081,1782295513.905592,91.51,200,0.06824055800007045
b47f357a-5112-43a0-b352-f8ed8bc4e142,1782295513.822197,1782295513.932510,110.31,200,0.06858458599981532
7629ef54-f861-4704-98c7-338119dca6f7,1782295514.073047,1782295514.130821,57.77,200,0.05248132799988525
f03933a7-1683-4925-b999-e2193ac579e6,1782295514.136831,1782295514.202464,65.63,200,0.055163918000289414
7a6401fa-8559-4f20-8750-332324e713ca,1782295514.638498,1782295514.704002,65.50,200,0.05976888100030919
9f7c606f-4e3f-4c09-868f-0a80af476112,1782295514.857498,1782295514.924562,67.06,200,0.061221657999340096
6c8bf7ed-1032-43f2-936a-fce444e5d1af,1782295515.009122,1782295515.092532,83.41,200,0.07471822699972108
0348fab2-8b8f-4d91-b467-68c3e78fb6e2,1782295515.037538,1782295515.105857,68.32,200,0.0621426870002324
37b06eb2-bdd7-45fb-b7cf-4df41b850a0f,1782295515.066508,1782295515.171263,104.75,200,0.07730709899988142
739ef1a7-4331-4dfc-ab5b-5d99d44cb40b,1782295515.116149,1782295515.241791,125.64,200,0.06902219000039622
9181af72-3e17-4c7c-963b-13712f1c0292,1782295515.450648,1782295515.530610,79.96,200,0.07156470500012801
41957508-40b6-4508-892f-8cabe0973ad5,1782295515.596016,1782295515.660454,64.44,200,0.059147227000721614
d29bd672-27a2-4cfa-b6e0-bfcba9770bc6,1782295515.697898,1782295515.763863,65.96,200,0.05876346900004137
ff353fcd-624e-4529-91a5-044747650491,1782295515.716109,1782295515.829704,113.60,200,0.06410189199959859
51ab2d50-c778-4f7f-8d20-7b65e60fbbfb,1782295515.735323,1782295515.805447,70.12,200,0.06447051299983286
6e44cabd-396e-4737-9be7-38b2d1d5676a,1782295515.741641,1782295515.870921,129.28,200,0.06461363000016718
b4e482c6-9c74-41a2-b7df-533ef6f45d34,1782295515.965376,1782295516.025471,60.10,200,0.054647263000333623
56b4d62f-57f1-4d83-90f2-68c2e81a1d50,1782295516.066939,1782295516.145278,78.34,200,0.07184125100047822
59cbef39-2609-468c-af2f-2f034628127f,1782295516.124339,1782295516.214587,90.25,200,0.06698515599964594
cc956e27-388e-4390-9231-9fab548925c8,1782295516.457445,1782295516.525657,68.21,200,0.061287243999686325
dcd9fa2b-ee33-466a-ab63-70eb5811c275,1782295516.604192,1782295516.688308,84.12,200,0.07801203899998654
3aa3caf3-7d47-4ee4-a83a-3a7611702308,1782295516.706028,1782295516.798117,92.09,200,0.08379085300020961
c5af0f29-9617-463f-9f2e-f16a78165148,1782295516.724650,1782295516.815542,90.89,200,0.08168907499930356
1178c4c5-8585-42b6-ac66-ad742c13b99e,1782295516.743121,1782295516.893796,150.67,200,0.09295674300028622
01ae3f73-ab29-4927-b71f-38164062f2e2,1782295516.749622,1782295516.904380,154.76,200,0.0871789759994499
bfb9a7b9-416e-4cdf-8c0f-d58233777278,1782295516.972961,1782295517.050859,77.90,200,0.07052122900040558
5bca702b-8c17-4768-95ec-49eb0f6ab476,1782295517.075336,1782295517.150493,75.16,200,0.0685795990002589
6f5d399d-5f39-4aa9-b28f-35f1d97843f7,1782295517.143216,1782295517.239364,96.15,200,0.07774727500054723
8b642c7d-3000-425d-b5f6-de40f621dd2f,1782295517.571407,1782295517.640373,68.97,200,0.06319819899999857
bd524189-3035-4d6e-b9d0-fe537f2e50d7,1782295517.760898,1782295517.827133,66.24,200,0.06038030800027627
45fd350b-e0c4-4574-9062-1c81b0f4c036,1782295517.889665,1782295518.028584,138.92,200,0.12312881500020012
550c947f-3164-4329-a606-c3ade99c4ad2,1782295517.914501,1782295518.026608,112.11,200,0.10108187700006965
bf15759b-5bab-4d1f-9363-659c280d86de,1782295517.938628,1782295518.158969,220.34,200,0.12804028499976994
fff97e28-db8b-4a9d-8ba3-6c632074269c,1782295517.947179,1782295518.184630,237.45,200,0.14810863599996082
5b33bed4-7fa6-4b02-981e-e36a2703b457,1782295518.157383,1782295518.309767,152.38,200,0.11909090399967681
552678e7-33c9-4474-b24b-64520584bb3e,1782295518.585343,1782295518.659512,74.17,200,0.06738628899984178
3a5cb01b-63a8-4d97-9583-99373050fa76,1782295518.774095,1782295518.846910,72.82,200,0.06674619399927906
6122c9e3-d17a-4a3e-ad15-ce6c143831f0,1782295518.904562,1782295518.982628,78.07,200,0.07126793499992345
ed7c5cae-6c44-44d5-b806-4d581d5f739b,1782295518.928500,1782295519.122989,194.49,200,0.0709457350003504
2e1cab6f-0b35-4da7-a18a-fa9640faeeef,1782295518.952556,1782295519.123414,170.86,200,0.06598228599978029
47a31f69-73d1-4f42-95b5-1da2e37f6c26,1782295518.961848,1782295519.042281,80.43,200,0.07025005000014062
cc962cd3-7baf-41f4-a255-b87fa224956e,1782295519.133350,1782295519.208525,75.18,200,0.05908584500048164
d8d07018-1c4c-4094-a5da-0b9480f48e89,1782295519.467344,1782295519.528409,61.07,200,0.05585767299999134
759756eb-954e-4088-91aa-49db21284319,1782295519.612935,1782295519.676668,63.73,200,0.058181221000268124
85666b1b-b2c7-4150-9c0e-07c9dbaf1a0d,1782295519.714283,1782295519.785810,71.53,200,0.06471667000005255
c70377b8-36c0-4e69-bc32-8419dd51f3a5,1782295519.734548,1782295519.863966,129.42,200,0.07641887600038899
2dcb0eb2-ddcf-46e1-9598-4cd2b2aacf76,1782295519.752131,1782295519.937969,185.84,200,0.06483825499981322
48627fd6-96c9-444c-b75c-05a6887f062a,1782295519.758735,1782295520.052894,294.16,200,0.10904763400048978
12e2aa64-a9f0-4f7d-94d9-f471210a0cc8,1782295519.982833,1782295520.076602,93.77,200,0.08489267900040431
f52b9d80-0069-414e-a6df-6a4211fa03c7,1782295520.084187,1782295520.194010,109.82,200,0.09502222999981313
c20b7267-1a83-4a68-a496-e2ee0b3bda6a,1782295520.152510,1782295520.237788,85.28,200,0.06767004100038321
2f2f6722-8929-4288-abc0-0e8e12395de7,1782295520.581973,1782295520.699509,117.54,200,0.1079755139999179
0ab764f9-e302-46c4-8a24-8d3cbd1e6c6d,1782295520.769505,1782295520.849531,80.03,200,0.06842872100060049
97c4159b-9155-4041-ad89-02eecb11f0ee,1782295520.900033,1782295520.962812,62.78,200,0.05727775900049892
84eee4b3-a0f2-4aab-83a2-35fb2bfa69ce,1782295520.924119,1782295520.987920,63.80,200,0.05705731500074762
bd8a025a-801b-4b86-8eaf-f6efe74878ea,1782295520.948356,1782295521.043527,95.17,200,0.05412036100005935
5486cb56-92b8-4db1-8e80-f0fd2f9cf877,1782295520.956942,1782295521.020814,63.87,200,0.05669484000009106
ae3311a1-8a3f-4338-ba6a-d9b81b949428,1782295521.152827,1782295521.216192,63.37,200,0.051420997000604984
2e53c4b9-3377-487c-ae46-f75c67832bdc,1782295521.582085,1782295521.650318,68.23,200,0.06246519599972089
60ab3269-8ab9-4729-8ccf-0da7d35eda78,1782295521.770964,1782295521.843498,72.53,200,0.06624159500006499
bc7019e4-5d94-4a42-8da2-2c11eaa05e97,1782295521.899932,1782295521.956705,56.77,200,0.05235344099946815
8d170221-3813-499c-8315-80eb838e8f34,1782295521.924725,1782295522.011197,86.47,200,0.05322213700037537
82bbf936-a99b-4f2c-a060-3735efdaadb8,1782295521.949138,1782295522.075953,126.82,200,0.06325134599956073
eadf49d6-8b71-4cf7-b769-edb7f569c915,1782295521.956976,1782295522.137305,180.33,200,0.06015545900027064
7779d224-0094-4fee-b92b-be7b8c679f0f,1782295522.148764,1782295522.243810,95.05,200,0.07924337399981596
580e4e33-d30e-4391-a48d-008beadd8646,1782295522.522631,1782295522.603371,80.74,200,0.07026448200031155
ed79a437-3ede-48ce-ba3a-b31c8632208f,1782295522.687815,1782295522.745985,58.17,200,0.053032733999316406
3b06c8fe-0276-4e9c-9860-6530a08eb484,1782295522.801458,1782295522.862706,61.25,200,0.05592413700014731
2f98b790-8c25-4287-a2a1-c8dc66b88172,1782295522.822401,1782295522.891100,68.70,200,0.06297000599988678
2ee35184-a29b-439c-93e6-448d3e9e5534,1782295522.843988,1782295522.948472,104.48,200,0.05631811300008849
563ff147-4dca-4a7c-aa95-ac06efe374e6,1782295522.851588,1782295522.921484,69.90,200,0.05791831500027911
bc0d2dee-33ca-4274-ac8f-830dd0a23aae,1782295523.103041,1782295523.173419,70.38,200,0.06379071099945577
639d6f7a-fbc8-414d-bfc3-3847c31dc39a,1782295523.150007,1782295523.225083,75.08,200,0.059651001999554865
a441746f-d01c-4992-b677-89415856ca8f,1782295523.525053,1782295523.599679,74.63,200,0.0678072599994266
b823130e-0b90-42cf-a905-e8b4855f9eec,1782295523.689115,1782295523.761440,72.32,200,0.06652888799999346
84d4a895-c71a-4527-ac43-adb2d5bbf349,1782295523.803887,1782295523.874045,70.16,200,0.06407401700016635
c591ffba-4504-4b0a-977e-61b633ee59d3,1782295523.825207,1782295523.937058,111.85,200,0.06140937799955282
60ad706d-e36e-4384-a1c5-78e9d043d424,1782295523.845870,1782295523.916593,70.72,200,0.06410687300012796
f92627b5-f66b-4bfa-bbff-581fc7ea4689,1782295523.853722,1782295524.001508,147.79,200,0.06396751400006906
6ba4a79e-5daf-4ea5-8fc3-37d44b0e9f77,1782295524.106026,1782295524.162933,56.91,200,0.05188077599996177
18011dc7-5653-4b77-a61b-88e78fe91246,1782295524.152888,1782295524.220360,67.47,200,0.05456601999958366
63aa4c5f-a00d-42fd-96f9-b85a9fd58544,1782295524.528306,1782295524.586642,58.34,200,0.053168585999628704
97da5c10-b78f-43bb-88a3-2d90d008dbf1,1782295524.692088,1782295524.749406,57.32,200,0.05215957799919124
4b4b4882-5648-401a-9867-4c58fc4f6cc4,1782295524.806824,1782295524.877597,70.77,200,0.06551423700057057
39788c9f-9dfc-472c-bfdd-daf8cd080b42,1782295524.827825,1782295524.896381,68.56,200,0.062854017999598
38d9f877-515d-413c-ba96-10cef9e22214,1782295524.849291,1782295524.937180,87.89,200,0.05812840700036759
b4078e71-a370-49a8-84cc-6ef832e1f73b,1782295524.856620,1782295524.956805,100.18,200,0.059547517000282824
1c0630d2-ed9d-4a40-9e9a-9e30f183480b,1782295525.107239,1782295525.163727,56.49,200,0.05128857799991238
be7c7147-0539-47e1-80b1-cdca3a6da5c5,1782295525.162568,1782295525.235710,73.14,200,0.06079326600047352
aca0ecdc-49e0-4659-99c0-888201cc2a83,1782295525.591949,1782295525.651140,59.19,200,0.05375567400005821
dfc6e51c-1938-438a-9d37-33b3e9342098,1782295525.779593,1782295525.835931,56.34,200,0.05132467300063581
5a46e897-4c30-4458-bdb7-15fc9bc947b6,1782295525.910440,1782295525.996175,85.74,200,0.07800968299943634
14f2e6be-60db-42a1-af9d-501a87d3d15c,1782295525.934425,1782295526.022344,87.92,200,0.07897742799923435
3ed0916c-810a-4e2f-892c-b00ac90e3759,1782295525.958565,1782295526.078992,120.43,200,0.08211374000075011
7d7511fd-cead-413c-ae09-073100d5b4d7,1782295525.967467,1782295526.095762,128.29,200,0.07238256399978127
1d6fd896-a16b-4b55-b2bd-da819155b746,1782295526.176502,1782295526.263520,87.02,200,0.07235390000005282
dd95c5bd-7738-4783-b2d7-3216919be059,1782295526.678400,1782295526.739239,60.84,200,0.05628545000035956
648b6451-cbc6-45e3-a5bc-ae679b1074d3,1782295526.896657,1782295526.957387,60.73,200,0.055940821999683976
f47a8a9e-2276-4624-b234-efcf773f8c98,1782295527.048888,1782295527.112611,63.72,200,0.058888249000119686
2467eb7a-364e-483f-a383-0a4f84f18b14,1782295527.076878,1782295527.144348,67.47,200,0.06149005000042962
f9b9d36b-9aef-4ef1-9712-5c4559bab1f8,1782295527.105270,1782295527.176055,70.79,200,0.062462437999784015
cc8a3ad5-3c3f-457c-bb73-98b378ea7f16,1782295527.168991,1782295527.236367,67.38,200,0.05554868699982762
6e573f64-308e-40b0-bb1e-49fc40fb9521,1782295527.598151,1782295527.656845,58.69,200,0.05412227200031339
4ab93417-a39c-4f7f-b73a-9791b36586a1,1782295527.786360,1782295527.840472,54.11,200,0.049401070999920194
595a8788-834b-4fcd-ae65-f8233ca90d6d,1782295527.916891,1782295527.982373,65.48,200,0.058467034000386775
428dc81f-e679-4943-b666-60acaf91d0f2,1782295527.940287,1782295528.051477,111.19,200,0.06751891699968837
3360a596-4d7a-473f-9b3d-73e304b7afac,1782295527.964650,1782295528.119127,154.48,200,0.06653708000067127
458ac4e4-9310-423e-b0e6-c5b289db0f69,1782295527.973721,1782295528.067852,94.13,200,0.08338847000050009
1b572fb0-ed67-426a-bccb-3bcf7cd91a23,1782295528.197364,1782295528.309581,112.22,200,0.09157730900005845
4aff7abe-a0f4-4a23-af7e-8eb24d5d58f7,1782295528.798639,1782295528.855462,56.82,200,0.051814200000080746
5cc42829-4465-40e8-b108-89e9cb21fd93,1782295529.063036,1782295529.171267,108.23,200,0.09466952399998263
13fe0ca2-5609-40bf-8e43-7d8e9fbc92ac,1782295529.175510,1782295529.265845,90.33,200,0.07625705299960828
ebd86655-f44f-4d0f-b502-0e9138b10e65,1782295529.244953,1782295529.318901,73.95,200,0.06615451800007577
0293a168-6a49-4599-9b37-468c799ee375,1782295529.278978,1782295529.378311,99.33,200,0.05850696099969355
babbcd4e-27d5-43eb-a061-0fde28e727eb,1782295529.603875,1782295529.662814,58.94,200,0.05370484099967143
f51a2270-ace9-4627-8d80-a9697ddcb349,1782295529.791327,1782295529.855644,64.32,200,0.05835845799992967
159cae22-203d-4822-916f-e1873e33c220,1782295529.922087,1782295529.988316,66.23,200,0.06090606899942941
5bf72fe0-246c-45fc-a208-1c0b3e34b9d7,1782295529.946002,1782295530.034860,88.86,200,0.07613258299988956
87fa95db-de9e-4afc-abd0-07f2f88514ad,1782295529.970407,1782295530.109713,139.31,200,0.0732489270003498
4745cf0a-f7f1-4204-a396-9b3f3156a9c6,1782295529.979373,1782295532.947333,2967.96,200,0.09038576299917622
eba784fa-3aa6-4c2e-9bf9-063552f8546f,1782295533.287079,1782295533.349198,62.12,200,0.05680843999925855
50d38e27-28c8-424e-a696-eb7a94d68ca8,1782295533.451698,1782295533.512691,60.99,200,0.054970989000139525
686087d7-269d-4eee-95f6-36f43398628a,1782295533.566194,1782295533.640510,74.32,200,0.06773765999969328
07ebc95e-357e-48da-a8d5-3183412508ba,1782295533.587442,1782295533.712745,125.30,200,0.0702400950003721
ada3e010-3b11-4210-8824-2225813a21e7,1782295533.608880,1782295533.786632,177.75,200,0.07113892999950622
822e0ac1-5b93-481e-8146-baad5a6470b3,1782295533.616042,1782295533.688614,72.57,200,0.06618975599940313
a3e81a4a-3bd6-4f3a-85c9-b8bd82c2f65f,1782295533.867277,1782295533.940660,73.38,200,0.06605103499987308
5b52c821-4ac6-4e03-98a5-7299c6b3a6e7,1782295533.904410,1782295534.027053,122.64,200,0.08300679300009506
59275104-a56f-4cb6-ab07-00c936ed1013,1782295534.204213,1782295534.294312,90.10,200,0.07846554600018862
da38782b-d42a-49a2-9cf7-7d0787659661,1782295534.334775,1782295534.398447,63.67,200,0.058300281999436265
e9d2c6d3-5df5-4983-a5f2-0bdc90084777,1782295534.425949,1782295534.547918,121.97,200,0.1098296099999061
3b64d24e-0316-4685-9a26-55a4853df788,1782295534.443400,1782295534.543322,99.92,200,0.0906969850002497
104e632f-41b8-43c3-9839-98b2c6db1ea9,1782295534.459720,1782295534.634241,174.52,200,0.08398355500048638
aa6f8fbe-fc75-458d-b079-0b6faec2ce44,1782295534.466058,1782295534.642382,176.32,200,0.09464264799953526
a736b7e3-5776-4681-8767-8e628219381a,1782295534.666900,1782295534.735604,68.70,200,0.062352552999982436
d40af106-4f82-4e55-96e8-e9f64f4a99cf,1782295534.759049,1782295534.820631,61.58,200,0.05630355599987524
aa4db863-6194-4fa5-a231-b79f73958fc4,1782295534.882005,1782295534.972203,90.20,200,0.08367011100017407
1d66ea4e-51f1-4d42-bd16-2b52bce466b0,1782295534.925512,1782295535.040277,114.77,200,0.09223284699965006
22e8ba2b-cf73-4399-a685-81ba2feb9d53,1782295535.353071,1782295535.465543,112.47,200,0.10017004099972837
5ddfcf53-960e-4154-8e6b-ef1c6fc968d8,1782295535.541680,1782295535.625484,83.80,200,0.07604971599994315
496d87b6-4096-4852-a976-99366c83da63,1782295535.671189,1782295535.760284,89.10,200,0.08001754799988703
e7c100bf-9000-415f-b23f-00e4371fce39,1782295535.695673,1782295535.769607,73.93,200,0.06713365799987514
bb3b94fc-33d2-4c9b-9640-4b5befc4f4e9,1782295535.720431,1782295535.843656,123.22,200,0.08036783900024602
38dc5a1e-758a-4592-bccd-0fcb13479197,1782295535.728312,1782295535.956342,228.03,200,0.10997067300013441
388a3ccd-e9b8-4d77-93e0-70b4ddf23070,1782295535.959240,1782295536.046103,86.86,200,0.06565289900026983
bb18f1da-9398-4228-b2ab-c19a9f517194,1782295536.560041,1782295536.626195,66.15,200,0.060712909000358195
1ddd60e5-0280-4689-bb52-2e01c409cf0b,1782295536.823679,1782295536.883430,59.75,200,0.05496938099986437
389043a6-5ffb-402d-b604-23fff79b8016,1782295536.923972,1782295536.998983,75.01,200,0.06345449400032521
d0eb48a2-6346-4642-b1aa-ca8fb496201d,1782295537.005997,1782295537.082935,76.94,200,0.07106576599926484
f76d3128-fa20-40ad-ae48-bd2478b0dd74,1782295537.040102,1782295537.116973,76.87,200,0.070545165999647
9fbb0a96-e9ca-47ce-b0d5-95da4440c816,1782295537.298946,1782295537.374520,75.57,200,0.06958524800029409
a64278e0-5761-4f67-8391-55d8a446f3b7,1782295537.463024,1782295537.536138,73.11,200,0.06712240199976804
90e8c0ca-b1c3-46d1-90c5-933516d29172,1782295537.577556,1782295537.647327,69.77,200,0.06396361099996284
dd5086a0-7de2-40ee-9463-c5ca994e3675,1782295537.598709,1782295537.716097,117.39,200,0.06760492600005819
9a600272-040e-4155-a256-8f7a0ac83134,1782295537.619703,1782295537.775233,155.53,200,0.057833779999782564
0d61c1f0-ab87-4916-bf40-15b05f75bf1b,1782295537.627604,1782295537.845095,217.49,200,0.06878654399952211
e4b9b31c-cb98-438d-a33b-d40a858eca86,1782295537.878573,1782295537.943733,65.16,200,0.0589017900001636
a09fffba-1e5e-4159-b4ab-ecd1713c760f,1782295537.934202,1782295538.002087,67.89,200,0.05435589100034122
fec54ba2-f6b5-4590-88f8-3432b8db7f59,1782295538.363292,1782295538.428459,65.17,200,0.06002131900004315
2e9eac70-c78c-4157-99e1-010d640398a2,1782295538.550890,1782295538.612343,61.45,200,0.055760748000466265
57002e9b-cbe7-47e7-8ad5-c52fd4efafc2,1782295538.681857,1782295538.738166,56.31,200,0.05096250299993699
8b086263-4687-4f06-8421-35cfb81add5d,1782295538.705847,1782295538.824444,118.60,200,0.08366421800019452
7497eae6-a10c-4bc7-b6e2-4ace0bde8991,1782295538.730069,1782295538.799182,69.11,200,0.061421555999913835
22ce108f-cc6d-45be-9449-44a7f64f73b6,1782295538.738482,1782295538.859547,121.07,200,0.059428663999824494
6cc47bd2-7812-4c13-bc7a-355addc0e947,1782295538.928186,1782295538.991259,63.07,200,0.05284382500030915
9adb2459-7d46-45dc-8f52-42e007e9ee88,1782295539.303071,1782295539.366533,63.46,200,0.05751944600069692
25534cfd-905b-4812-b4d8-f5760a0eeaf8,1782295539.467944,1782295539.528131,60.19,200,0.054727916999581794
834f28a1-fac6-4df2-86e7-6c9c1592a65e,1782295539.581966,1782295539.647899,65.93,200,0.06077424700015399
72d6c40c-d126-42a2-becb-87dec0896414,1782295539.602955,1782295539.715734,112.78,200,0.06671037199976126
